transactionId,userId,cardNumber,amount,location,date,time,cardType,merchant,payment_status,is_fraud
TX8131715,U3830,7641660766982058,1773.09,Delhi,2021-06-10,11:00:04,MasterCard,Starbucks,Success,no
TX4498197,U704,9359885688047570,1682.57,Kochi,2022-09-10,04:25:07,Visa,Walmart,Success,no
TX9981094,U3920,0112622150568304,1915.18,Shillong,2019-07-31,22:06:40,Visa,Walmart,Success,no
TX8167825,U7951,2125510186288161,559.36,Leh,2024-10-27,06:26:26,Visa,Shell,Success,no
TX9541643,U7979,7376851852770314,1288.84,Mandya,2020-12-29,14:16:52,MasterCard,Shell,Success,no
TX7605645,U406,3026528836466249,1291.12,Varanasi,2022-06-06,05:47:28,MasterCard,Target,Success,no
TX5780676,U5482,7913984187490575,608.17,Mumbai,2025-02-09,06:33:59,Diners Club,McDonald's,Failed,no
TX7595568,U8494,2421502401480524,910.24,Udaipur,2022-11-28,22:30:08,MasterCard,McDonald's,Success,no
TX9970879,U6436,1422688084991610,13.05,Jaipur,2025-02-21,15:05:25,American Express,Apple Store,Success,no
TX7502035,U9016,0545971467239826,305.14,Mumbai,2021-01-26,05:00:51,American Express,Best Buy,Failed,no
TX2819583,U4061,5100790349946897,272.82,Bangalore,2022-04-19,01:37:02,Diners Club,Walmart,Success,no
TX7663557,U9013,3354384874496098,821.75,Varanasi,2018-09-07,18:40:34,RuPay,Best Buy,Success,no
TX8917633,U3137,1913145091879731,208.27,Mysore,2023-08-30,05:50:25,Visa,Shell,Success,no
TX5514967,U2305,3244895084951707,70.56,Bangalore,2019-01-26,19:00:45,RuPay,Target,Success,no
TX6340638,U9908,3154618856303971,1410.85,Mumbai,2023-11-10,20:36:45,American Express,ExxonMobil,Success,no
TX8501660,U6214,1460745470474603,53.88,Shillong,2018-10-14,05:01:11,Visa,Starbucks,Success,no
TX8314968,U1784,5760050718230603,1901.96,Delhi,2021-03-08,01:26:01,MasterCard,Apple Store,Success,no
TX8146413,U4116,6421279177644039,885.63,Darjeeling,2024-12-08,12:49:23,RuPay,Target,Success,no
TX9001168,U957,5568340788753559,771.02,Shillong,2023-10-30,03:09:34,MasterCard,McDonald's,Success,yes
TX8625206,U575,7320009542485995,1732.2,Varanasi,2018-11-08,09:36:28,American Express,Best Buy,Success,no
TX2296374,U7003,1401930812264086,1691.76,Jaipur,2020-02-27,15:07:06,MasterCard,Target,Success,no
TX9638553,U4108,8937937520297648,1821.52,Darjeeling,2023-03-19,02:05:09,Visa,Flipkart,Success,no
TX2621858,U4006,8914667316785794,520.56,Mandya,2020-04-14,05:07:56,RuPay,Walmart,Success,no
TX7285953,U3343,3028484674944055,1063.98,Jaipur,2025-05-21,00:25:15,RuPay,ExxonMobil,Success,no
TX1524733,U1104,7573584008669895,1863.7,Darjeeling,2020-09-05,12:45:33,Visa,Starbucks,Success,no
TX8632076,U9344,7103627209954812,1613.08,Hyderabad,2025-03-20,21:11:41,Visa,Amazon,Success,no
TX8353696,U2314,6170845975220166,1093.33,Udaipur,2018-01-16,11:16:05,RuPay,McDonald's,Success,yes
TX9995960,U8544,1930248454646055,861.04,Delhi,2024-03-06,11:22:55,MasterCard,Starbucks,Failed,yes
TX5327299,U5197,0205148732845684,291.91,Udaipur,2019-11-27,01:08:49,Diners Club,Amazon,Success,yes
TX2283786,U6378,0820764051515724,1578.83,Mysore,2022-01-25,19:11:28,American Express,Amazon,Success,no
TX6160828,U6048,0523467167965944,992.83,Goa,2018-01-14,06:34:25,Visa,Best Buy,Failed,no
TX3223511,U912,6873947072196618,298.45,Chennai,2019-06-19,14:13:34,RuPay,Best Buy,Success,no
TX7173939,U1333,1321152400389796,891.31,Jaipur,2022-09-30,23:57:01,Visa,Apple Store,Success,no
TX8148559,U9410,8677341242801092,1931.94,Shillong,2024-11-05,22:44:46,Diners Club,Target,Success,no
TX2180877,U8428,8867631583461673,925.41,Udaipur,2023-03-14,03:37:50,American Express,McDonald's,Success,no
TX7831792,U6262,2256801667407507,1808.76,Goa,2023-06-18,04:22:04,Diners Club,Starbucks,Success,no
TX2609225,U6300,0679551128730097,1401.73,Chennai,2021-04-17,04:49:08,MasterCard,Shell,Success,no
TX5546799,U5341,7097085474367493,1826.24,Mumbai,2022-11-12,06:29:07,MasterCard,ExxonMobil,Success,no
TX2765302,U6739,6539848346139829,1357.21,Mumbai,2018-02-02,19:51:21,MasterCard,Flipkart,Failed,no
TX5025549,U1446,8839614315902533,808.98,Mandya,2019-03-18,01:14:56,MasterCard,Walmart,Failed,no
TX6271786,U6610,3520249289344376,1049.33,Leh,2022-08-08,16:34:04,Visa,McDonald's,Success,no
TX2898236,U270,7684676204427177,1562.18,Udaipur,2022-10-10,16:57:27,MasterCard,Target,Success,no
TX2638861,U5095,4982830803858853,496.53,Mumbai,2021-10-25,03:29:09,RuPay,Target,Success,no
TX4963219,U285,3883748557503707,1026.55,Chennai,2021-03-15,04:11:56,MasterCard,Target,Success,no
TX3470612,U9673,2860000491427257,808.18,Chennai,2020-09-30,08:05:01,RuPay,ExxonMobil,Success,no
TX7331499,U781,7059240400621350,1796.3,Udaipur,2019-08-06,06:59:20,Diners Club,Flipkart,Success,no
TX4520127,U8271,4066320888176614,1542.16,Kolkata,2025-04-12,18:55:05,American Express,ExxonMobil,Success,no
TX5347928,U193,3300604553164339,1305.85,Mumbai,2020-08-13,13:28:44,MasterCard,Amazon,Success,no
TX1410287,U5371,7126122078116165,659.25,Varanasi,2019-05-15,22:18:45,American Express,Flipkart,Success,no
TX6446590,U1550,6153869280097580,766.22,Hyderabad,2021-12-12,19:12:52,MasterCard,ExxonMobil,Success,no
TX1812846,U7035,4626209429197542,960.37,Mandya,2021-05-22,08:27:41,MasterCard,Amazon,Failed,yes
TX8936074,U3866,7098331665854650,1431.3,Darjeeling,2019-04-21,16:37:06,RuPay,Flipkart,Success,no
TX8560761,U8740,5532678085541636,1383.73,Hyderabad,2024-02-14,02:15:16,American Express,Target,Success,no
TX5523712,U5783,8189060334488386,577.13,Darjeeling,2023-03-14,15:43:46,Diners Club,Starbucks,Success,no
TX7111677,U4788,1989028001326923,1588.99,Mysore,2019-07-18,13:29:14,American Express,Flipkart,Success,no
TX7552184,U3753,5216026369657752,1644.9,Leh,2019-07-24,03:10:45,RuPay,ExxonMobil,Success,no
TX1113585,U9183,3352752036905785,1911.22,Mandya,2019-08-01,00:29:17,MasterCard,Flipkart,Success,no
TX6078257,U2519,0966697028353095,1557.88,Delhi,2020-12-04,20:24:20,American Express,Amazon,Success,no
TX5015391,U2307,7558333800729802,1189.38,Darjeeling,2023-12-04,13:19:22,American Express,Amazon,Success,yes
TX9728858,U5598,8088479164647538,1856.94,Darjeeling,2019-10-07,07:20:03,Diners Club,Apple Store,Failed,no
TX8616394,U2031,1312630560638208,609.74,Chennai,2022-09-14,05:49:04,Diners Club,McDonald's,Success,no
TX9409790,U9836,9735492379642235,1561.54,Goa,2025-05-12,17:33:57,Visa,Starbucks,Success,no
TX1814989,U8205,3555316386761448,198.4,Delhi,2021-12-25,21:37:08,Diners Club,Best Buy,Success,no
TX8566967,U1116,6312522767812532,1634.84,Mysore,2018-05-17,07:49:32,Diners Club,McDonald's,Success,no
TX6314372,U9101,1514532253443301,924.54,Leh,2024-04-20,11:52:43,American Express,Starbucks,Success,no
TX8305182,U4637,6284695572218298,1019.04,Darjeeling,2018-07-01,02:56:18,Visa,McDonald's,Failed,no
TX4361093,U6235,3521318739342938,651.69,Mumbai,2021-09-10,06:49:33,MasterCard,McDonald's,Success,yes
TX9381862,U9719,6624866271213960,1995.73,Leh,2021-03-23,17:37:19,MasterCard,McDonald's,Success,yes
TX1335354,U5125,8169561111740495,1300.73,Udaipur,2024-07-05,07:14:13,American Express,Best Buy,Success,yes
TX5105923,U1906,1951699410644609,744.14,Delhi,2020-01-11,18:19:16,MasterCard,Target,Success,no
TX6595775,U5316,9007221931746974,958.92,Udaipur,2023-08-25,14:08:22,RuPay,Flipkart,Success,no
TX5616304,U9502,5581954888957368,834.65,Udaipur,2018-02-11,09:27:16,Diners Club,Shell,Success,no
TX7975831,U5773,3857280346611992,1112.66,Shillong,2019-10-08,14:34:47,Diners Club,Amazon,Success,no
TX2756669,U4880,5571042588700467,1818.04,Darjeeling,2021-07-23,17:23:41,MasterCard,Walmart,Success,no
TX7434508,U7720,6813330090878284,420.18,Varanasi,2018-09-25,19:47:30,RuPay,Shell,Success,yes
TX4813939,U2338,9049492491607803,102.5,Chennai,2019-01-03,09:48:53,Visa,McDonald's,Success,yes
TX4295320,U3211,4981691418501038,1302.61,Delhi,2024-05-01,14:24:44,RuPay,Flipkart,Success,no
TX1848823,U4645,6385466158149028,214.23,Jaipur,2021-08-15,15:00:55,Diners Club,Shell,Failed,yes
TX3570486,U5866,7552951885506974,77.01,Varanasi,2020-06-29,06:19:58,MasterCard,Apple Store,Success,no
TX4311120,U6781,5461872911604064,1872.14,Kolkata,2023-10-29,17:36:41,Visa,ExxonMobil,Success,no
TX3238346,U2107,4923916663515852,186.3,Varanasi,2019-11-30,17:53:51,American Express,Starbucks,Success,no
TX1853706,U6194,3172355731215476,1653.74,Mysore,2018-06-03,17:49:26,Visa,Shell,Success,no
TX2689740,U7007,5975502291053156,1074.54,Mandya,2022-10-25,17:53:26,American Express,Walmart,Success,no
TX5135382,U1677,9308086863082325,216.87,Goa,2020-05-28,09:27:38,RuPay,Starbucks,Success,no
TX6432452,U1384,7861310072628867,1654.5,Leh,2023-09-15,04:00:38,MasterCard,Starbucks,Success,no
TX1680110,U6931,3119224616107504,1976.88,Goa,2023-04-07,07:07:57,MasterCard,Walmart,Success,no
TX2069023,U5337,3140551281179529,548.87,Mandya,2019-11-21,02:47:14,Diners Club,ExxonMobil,Success,no
TX6732766,U3058,7023183234694940,279.58,Mandya,2023-02-13,13:21:23,American Express,ExxonMobil,Failed,no
TX3253942,U2635,3528050846423261,139.07,Mandya,2022-05-14,07:13:37,MasterCard,Walmart,Success,no
TX4706801,U7070,1348499670080400,396.66,Goa,2019-09-28,18:34:24,Diners Club,Walmart,Success,no
TX7496804,U2086,0765900027354632,40.53,Goa,2019-08-26,03:21:16,Visa,Best Buy,Failed,no
TX8989872,U3483,0078645791260128,1376.82,Kolkata,2023-12-27,13:53:45,Diners Club,Apple Store,Success,no
TX7956019,U3571,3412904400655454,1772.85,Delhi,2020-04-15,06:16:38,MasterCard,Target,Failed,no
TX3696009,U1875,4427198186352469,741.79,Kochi,2021-02-19,04:16:15,Visa,Starbucks,Success,no
TX1133609,U1359,2141201652638163,1319.07,Delhi,2022-05-31,03:55:01,Diners Club,Shell,Failed,no
TX8687783,U5896,1094717682209578,1256.46,Delhi,2021-02-22,04:15:06,RuPay,Best Buy,Success,yes
TX9537793,U7451,1244389700276259,1790.13,Mysore,2019-08-05,23:49:24,Visa,Apple Store,Success,yes
TX6966152,U6171,8431662427567427,887.9,Darjeeling,2018-07-13,11:04:02,Visa,Apple Store,Success,no
TX8171811,U8852,4190994947931995,1135.01,Goa,2021-12-23,07:20:32,Diners Club,Shell,Success,no
TX5938796,U3767,4208507534388159,567.9,Chennai,2020-05-31,21:35:50,American Express,Walmart,Success,no
TX3313465,U9354,9344835850300024,881.59,Bangalore,2019-05-24,17:23:01,RuPay,McDonald's,Success,yes
TX2256013,U5796,0947491416464839,1637.19,Darjeeling,2018-07-02,19:24:22,RuPay,Shell,Success,no
TX1202312,U4892,4135359615413325,598.26,Kolkata,2021-06-26,19:24:58,RuPay,McDonald's,Success,no
TX3484343,U6010,4949752012172318,1341.68,Darjeeling,2020-11-14,21:13:46,RuPay,Amazon,Success,no
TX4108965,U89,3169235597807470,1730.88,Mumbai,2023-05-10,18:42:00,Diners Club,Shell,Success,no
TX6483100,U8424,8310952057658096,53.3,Delhi,2023-12-28,18:11:34,RuPay,ExxonMobil,Success,no
TX3720031,U5801,9516963622074296,604.26,Varanasi,2019-05-04,08:01:30,American Express,ExxonMobil,Success,no
TX7799797,U1450,5330769589539677,1385.33,Hyderabad,2022-05-10,07:49:43,Diners Club,Best Buy,Success,yes
TX8836618,U729,3785687812886797,650.76,Bangalore,2020-12-27,20:52:10,RuPay,Target,Success,no
TX2056261,U2172,9797610260310896,822.02,Shillong,2022-12-29,19:58:46,Visa,Shell,Success,no
TX6860848,U5416,5498182209795763,1075.44,Darjeeling,2020-05-20,00:56:40,Diners Club,McDonald's,Success,no
TX8076696,U9611,3786124469420132,41,Varanasi,2019-08-24,13:51:33,American Express,Flipkart,Failed,yes
TX4169037,U8273,6832565422686303,1417.66,Darjeeling,2020-01-08,02:35:21,MasterCard,Best Buy,Success,no
TX2012833,U2684,0724810444534624,1030.31,Kolkata,2024-05-20,16:08:56,MasterCard,ExxonMobil,Success,yes
TX4588294,U260,5044571140866226,1869.54,Bangalore,2021-11-30,12:44:33,Visa,ExxonMobil,Failed,no
TX8416305,U6594,8788123065634544,484.52,Hyderabad,2018-03-04,07:01:03,American Express,McDonald's,Failed,no
TX7976466,U7001,5907675881493346,1397.96,Mumbai,2018-07-22,01:59:59,MasterCard,Starbucks,Success,no
TX4547657,U5128,7822302129432686,687.32,Mandya,2022-03-23,01:45:03,Diners Club,Walmart,Failed,no
TX9124720,U2512,2818285497014063,1719.29,Udaipur,2024-12-26,17:06:18,American Express,ExxonMobil,Success,no
TX4118076,U5016,9934643468011902,207.64,Darjeeling,2021-01-26,13:15:58,Diners Club,Starbucks,Success,no
TX7822370,U9610,4097978373952951,1513.55,Mysore,2024-01-13,15:49:55,Visa,Flipkart,Success,no
TX8193562,U9179,6944665982724809,78.1,Varanasi,2023-02-09,21:39:54,Diners Club,ExxonMobil,Success,yes
TX1170579,U6143,2477985401395980,760.83,Mumbai,2023-08-25,15:21:59,MasterCard,Flipkart,Success,no
TX1437881,U339,3428665536219187,1285.03,Hyderabad,2021-03-10,23:29:58,Visa,Best Buy,Success,no
TX8202271,U8077,4098937137185360,64.21,Bangalore,2025-06-08,00:30:35,American Express,Flipkart,Success,no
TX8735658,U3063,9127826527186343,1105.48,Mysore,2025-06-03,07:23:06,RuPay,Walmart,Success,no
TX2217818,U1827,1469608637200276,1445.25,Mumbai,2024-12-18,05:53:16,Visa,Amazon,Success,no
TX6595434,U5004,2663637400085855,589.55,Delhi,2019-12-27,22:33:10,Diners Club,Walmart,Failed,no
TX3783088,U750,5978652226373899,1184.86,Delhi,2019-04-15,22:00:44,RuPay,Best Buy,Success,yes
TX9244388,U2913,5562505365517632,28.17,Delhi,2025-04-20,19:28:50,MasterCard,Walmart,Success,no
TX1008452,U3578,5986279408367867,1285.12,Hyderabad,2018-08-10,13:17:27,Diners Club,Flipkart,Success,no
TX4985022,U7788,3854547216031088,1730.31,Shillong,2019-02-04,13:10:16,American Express,Amazon,Success,yes
TX6821225,U5920,6453741421761990,930,Delhi,2022-06-28,05:37:58,RuPay,Apple Store,Success,no
TX2332211,U2619,6561380192878630,1422.2,Jaipur,2020-05-03,05:34:32,MasterCard,Best Buy,Success,no
TX7734901,U2452,7908419426595080,538.03,Mumbai,2022-05-14,11:27:21,American Express,Apple Store,Success,yes
TX9239648,U3680,1220524414125151,1524.1,Leh,2018-05-16,05:46:06,Diners Club,Starbucks,Success,no
TX8942908,U1230,3807072157575682,1681.78,Goa,2018-08-21,14:52:55,MasterCard,Shell,Success,no
TX8826179,U7288,6198285275978912,708.96,Udaipur,2022-01-03,04:53:58,RuPay,Target,Failed,no
TX2966631,U8858,3485288185159046,1101.26,Chennai,2022-06-24,15:42:34,Visa,Amazon,Failed,no
TX2347850,U903,7328235242784972,1216.64,Mysore,2022-02-16,03:55:15,MasterCard,Shell,Success,no
TX4118041,U2584,8816096666113607,1982.76,Kochi,2021-06-30,18:47:22,Diners Club,ExxonMobil,Success,no
TX3991316,U8357,3334544886903659,1089.88,Varanasi,2021-08-30,07:37:17,RuPay,ExxonMobil,Success,no
TX4002601,U3328,5332310937297206,1911.61,Mumbai,2021-08-01,20:23:59,Visa,Target,Success,no
TX7365346,U3295,3268854119803448,213.4,Kochi,2024-09-21,16:34:18,Visa,Best Buy,Failed,no
TX6066104,U8024,6865672604273596,1865.2,Hyderabad,2018-02-15,00:15:51,MasterCard,Amazon,Success,yes
TX8460512,U5875,1997873172239747,985.6,Mysore,2018-01-02,15:51:05,RuPay,Starbucks,Success,no
TX8491798,U1700,6639008858113326,1268.22,Mumbai,2021-01-06,02:24:33,Diners Club,Walmart,Success,no
TX8237679,U3403,5120367931787743,54.31,Kochi,2022-07-01,11:04:26,RuPay,Amazon,Failed,no
TX6981141,U8547,9467202191396161,914.15,Kolkata,2019-09-01,23:50:36,MasterCard,Starbucks,Success,no
TX1481814,U9913,6072661422186799,1185.44,Shillong,2022-09-24,23:30:41,Visa,Shell,Success,no
TX7726707,U5737,2716500370246188,511.02,Jaipur,2020-03-01,00:48:48,Diners Club,ExxonMobil,Success,no
TX9649807,U4262,0184601758878010,1154.88,Kolkata,2018-11-06,12:27:06,Visa,Target,Success,no
TX7580260,U7576,2364491281408368,976.34,Varanasi,2022-02-26,19:31:12,Diners Club,Shell,Success,no
TX1825820,U5746,8974787465496597,1712.24,Leh,2020-03-19,16:11:17,RuPay,McDonald's,Success,no
TX7024823,U2329,6780935397664649,1157.14,Shillong,2024-03-15,06:12:29,American Express,Target,Success,yes
TX4340300,U5875,4179584114253761,906.94,Kochi,2019-08-21,14:35:24,American Express,Apple Store,Success,no
TX1093416,U2894,7080744678550436,1119.46,Mandya,2023-09-12,07:43:46,MasterCard,Walmart,Success,no
TX6865947,U9177,2674203819838300,224.23,Bangalore,2024-03-22,15:32:54,American Express,Target,Success,yes
TX9781882,U1560,5090647685431959,838.23,Chennai,2019-01-27,05:25:34,Diners Club,Flipkart,Success,no
TX6783402,U7548,0929997035391708,1983.65,Mysore,2021-04-16,03:25:14,American Express,Best Buy,Success,no
TX4210130,U1134,7073159021454536,1419.63,Mandya,2021-06-06,00:57:49,MasterCard,Target,Success,no
TX7223476,U7244,4809823657896257,322.19,Chennai,2025-02-05,09:26:45,Diners Club,Flipkart,Success,no
TX8603744,U1396,6211375146417312,1689.78,Hyderabad,2020-01-13,09:12:29,RuPay,Shell,Success,no
TX7598182,U4201,9374331933548448,290.21,Mumbai,2024-07-12,04:32:42,MasterCard,Apple Store,Success,no
TX2691494,U7900,9303003758825036,1110.96,Jaipur,2023-07-25,03:25:56,RuPay,Walmart,Success,no
TX5443314,U8966,0563096950778027,1518.04,Delhi,2021-02-09,05:41:25,MasterCard,Amazon,Success,no
TX2643656,U4164,5639289841947488,1428.77,Leh,2021-03-02,19:14:03,RuPay,Apple Store,Success,yes
TX9395808,U6189,6434218888158208,1096.07,Mandya,2019-07-02,20:30:29,RuPay,Starbucks,Success,no
TX4291362,U8227,7251917034708308,293.29,Udaipur,2025-03-18,02:58:58,American Express,Walmart,Success,no
TX1999444,U811,9231168185426201,1806.14,Mandya,2018-06-09,11:08:58,RuPay,Target,Success,no
TX2775200,U1692,1843211165826424,970.02,Darjeeling,2021-01-09,02:44:15,Diners Club,Shell,Success,no
TX8801043,U5916,1450653498370324,543.06,Delhi,2025-02-24,08:03:34,RuPay,Starbucks,Success,no
TX5439923,U8656,4604819051770748,1331.82,Hyderabad,2020-09-13,11:49:49,Diners Club,Amazon,Success,no
TX4202365,U2644,8038745084911126,1836.55,Mumbai,2020-04-25,14:24:07,MasterCard,McDonald's,Success,yes
TX4483777,U6597,3594934758220715,1280.77,Mandya,2024-09-07,09:22:55,Diners Club,Shell,Success,no
TX7325301,U516,3191187255212251,1923.31,Mumbai,2018-12-05,14:03:59,MasterCard,McDonald's,Success,yes
TX9801580,U874,5269284429200933,390.85,Chennai,2020-05-19,17:54:47,Diners Club,Apple Store,Success,no
TX1959128,U3824,2202622241403881,1741.6,Udaipur,2018-10-26,01:34:39,Diners Club,Apple Store,Success,no
TX7917448,U6679,4082651514583024,1234.85,Mandya,2025-05-27,21:30:53,RuPay,Starbucks,Success,no
TX3184680,U8000,1715090309946548,1804.12,Varanasi,2024-12-15,02:43:56,American Express,Best Buy,Success,no
TX7024877,U3610,9372495670745426,1630.28,Hyderabad,2023-03-07,11:20:45,RuPay,Walmart,Success,yes
TX3735939,U442,3598249346830761,1636.91,Darjeeling,2020-08-15,13:08:49,RuPay,Shell,Success,no
TX8491202,U2362,8021181749492721,445.88,Goa,2024-07-26,22:44:10,RuPay,Target,Success,no
TX2334002,U2871,1846126560086131,1691.37,Kochi,2025-03-11,05:46:11,American Express,Walmart,Success,no
TX5632936,U1158,0035158115275490,1263.09,Chennai,2024-04-26,23:32:30,Visa,Apple Store,Success,no
TX4116353,U2049,3715316188575589,1886.73,Mandya,2024-10-01,13:55:53,MasterCard,McDonald's,Failed,no
TX8812166,U6529,4193386105288548,823.74,Goa,2024-02-19,15:37:16,American Express,Flipkart,Success,yes
TX9082947,U2546,8950582104513727,1505.41,Bangalore,2025-03-29,20:08:34,Diners Club,Shell,Success,no
TX9711572,U3434,0224491269401332,1771.01,Chennai,2024-07-26,07:37:13,American Express,Walmart,Success,yes
TX9193051,U2431,5017303432449107,270.84,Chennai,2024-08-25,14:38:45,American Express,Best Buy,Success,yes
TX8122967,U2052,3260784757232344,1845.6,Varanasi,2024-10-04,10:50:37,Diners Club,Starbucks,Success,no
TX1168120,U2918,5618615852525048,331.53,Mysore,2023-08-09,09:18:56,RuPay,McDonald's,Success,yes
TX3558319,U3121,2011477134143209,817.52,Udaipur,2019-04-16,07:05:16,MasterCard,Amazon,Success,no
TX3292198,U2837,8815012850421910,1917.07,Mandya,2020-06-14,18:31:00,Diners Club,Best Buy,Failed,yes
TX1603724,U9746,4948382862320367,933.01,Delhi,2022-04-12,17:45:23,MasterCard,Best Buy,Success,no
TX9667091,U5407,8202629881802546,667.06,Jaipur,2019-04-04,08:23:50,MasterCard,Starbucks,Failed,yes
TX7956160,U5406,0765568221739563,566.91,Shillong,2022-01-31,16:09:50,RuPay,Starbucks,Success,yes
TX1513169,U9078,9593270868486710,1316.14,Shillong,2022-05-19,15:59:16,Visa,ExxonMobil,Failed,no
TX2904975,U710,0771746889665985,1337.87,Delhi,2018-05-26,02:28:34,American Express,Flipkart,Success,no
TX6875925,U7362,8491497613582660,358.49,Goa,2025-01-08,11:30:47,Diners Club,Amazon,Success,no
TX2238667,U5069,2905829005881021,744.55,Kochi,2019-10-13,19:30:11,Visa,Best Buy,Success,no
TX6168714,U2021,8352993235940177,1221.83,Jaipur,2022-07-08,01:06:36,Visa,ExxonMobil,Success,yes
TX6996663,U9033,4243091262485046,1365.8,Mandya,2020-05-06,16:03:34,American Express,ExxonMobil,Failed,no
TX5614257,U243,7343014997493157,1912.6,Leh,2018-04-11,20:12:44,American Express,ExxonMobil,Success,yes
TX1612718,U2656,8693047940206836,142.65,Chennai,2022-02-07,23:19:16,American Express,Target,Success,no
TX1041594,U2050,1936327518911724,1628,Goa,2021-08-02,09:42:01,Diners Club,Amazon,Success,no
TX1175892,U4577,1161977654398840,157.98,Goa,2023-11-07,10:05:31,Visa,Amazon,Success,yes
TX6705895,U956,5274484189229754,1127.13,Darjeeling,2021-09-12,09:00:52,American Express,McDonald's,Success,no
TX3824051,U7948,0532112354617003,681.81,Goa,2020-05-27,03:32:14,Visa,Target,Success,no
TX6735055,U785,6318811131522742,1718.45,Goa,2020-06-13,19:15:27,MasterCard,Starbucks,Failed,no
TX3270181,U875,6931391769139105,1292.43,Shillong,2018-11-27,18:12:07,Diners Club,Starbucks,Failed,no
TX1687848,U7779,2036547565342513,1303.16,Leh,2018-07-31,21:22:27,Visa,Best Buy,Success,no
TX4335626,U226,2940361719475092,1117.16,Mysore,2020-03-06,09:56:04,MasterCard,Target,Success,no
TX5604050,U1796,4122434155288536,814.98,Leh,2023-11-22,04:24:15,Diners Club,Shell,Success,no
TX2519300,U2004,6906856804399481,453.42,Jaipur,2024-06-17,13:57:07,RuPay,Amazon,Failed,no
TX8030924,U6613,6041373483388309,694.72,Jaipur,2025-06-19,21:26:25,Diners Club,McDonald's,Success,no
TX4438645,U6100,7728486663324988,1790.6,Chennai,2024-03-07,01:05:10,American Express,Apple Store,Failed,no
TX7477612,U3748,0252204936378084,1542.61,Delhi,2018-11-02,19:09:59,Visa,Walmart,Success,no
TX1172337,U1586,0685388524214830,1081.95,Darjeeling,2024-04-02,11:28:14,Diners Club,Shell,Failed,no
TX4126867,U9174,4237702788374878,700.05,Varanasi,2018-01-31,22:44:41,American Express,Shell,Failed,no
TX1952044,U275,3518709799455560,1082.43,Bangalore,2025-05-04,22:41:43,American Express,Walmart,Success,no
TX7337282,U8330,0855776366835360,1773.56,Chennai,2019-03-23,03:22:17,MasterCard,McDonald's,Success,no
TX4935155,U2462,7578670690427183,206.98,Udaipur,2023-08-13,02:20:09,MasterCard,Target,Success,no
TX6688905,U6317,6258810812425457,1140.81,Kochi,2025-06-22,19:46:08,MasterCard,Shell,Success,no
TX6491096,U7862,3761292384567601,235.27,Mysore,2018-09-01,12:00:22,American Express,Target,Success,no
TX9082711,U6480,7349427487996770,1550.06,Mysore,2023-11-11,22:13:24,American Express,Target,Success,no
TX8405584,U5304,4992214311928289,980.84,Jaipur,2022-07-15,08:53:49,American Express,Target,Success,yes
TX7407064,U9860,0792603533364124,1774.46,Kochi,2025-06-16,13:01:04,MasterCard,Target,Success,no
TX7788704,U3918,9180771612249405,1581.87,Udaipur,2021-07-11,18:42:02,Visa,Apple Store,Success,no
TX8010833,U9466,9703384401009374,1575.6,Mumbai,2025-06-10,00:15:19,MasterCard,ExxonMobil,Success,yes
TX3432785,U4714,7259574833755570,307.25,Mandya,2021-12-23,23:01:00,RuPay,Flipkart,Success,no
TX1775975,U984,6583348610751329,1115.18,Delhi,2019-10-30,18:55:38,MasterCard,ExxonMobil,Success,no
TX6905014,U5865,6237232292674835,1594.83,Udaipur,2018-11-03,17:45:27,RuPay,Best Buy,Success,no
TX6968348,U8026,0266621817494510,1357.26,Mysore,2024-10-16,23:48:07,RuPay,Best Buy,Success,no
TX3282501,U3377,8058578001877857,466.35,Shillong,2021-07-28,20:16:26,RuPay,Flipkart,Failed,no
TX3768764,U4746,2036566684057885,1468.6,Hyderabad,2024-11-27,16:29:09,Diners Club,Best Buy,Success,no
TX3494798,U72,5374721736409129,1081.71,Leh,2018-10-17,16:12:26,RuPay,Apple Store,Failed,no
TX5657481,U9693,8728223348015284,1632.22,Kochi,2018-11-18,20:54:52,Diners Club,ExxonMobil,Success,no
TX2898881,U7043,0646090379989307,1573.14,Delhi,2021-04-18,04:59:17,MasterCard,ExxonMobil,Success,no
TX5420714,U6775,0866861528976745,716.86,Mandya,2021-01-16,02:07:14,American Express,Walmart,Success,no
TX5352695,U8865,7609292301207276,1890.12,Mandya,2022-07-16,10:55:05,RuPay,Target,Failed,no
TX2275333,U4923,3423569674988091,1342.25,Leh,2020-12-03,01:01:30,Diners Club,Starbucks,Failed,no
TX6569449,U9575,1672387020192411,1781.5,Goa,2019-02-07,05:50:07,Visa,Amazon,Success,no
TX8465404,U346,9074133969060434,181.24,Hyderabad,2020-05-28,15:58:22,Diners Club,Flipkart,Success,no
TX4556924,U1691,1136684221852957,680.66,Varanasi,2021-02-13,01:34:47,RuPay,Shell,Success,no
TX1529755,U5995,0479771117672079,1650.05,Varanasi,2020-02-15,04:33:25,RuPay,Walmart,Success,no
TX6990490,U3204,4828117478657196,1470.59,Shillong,2023-01-21,06:00:33,MasterCard,Shell,Success,no
TX9693006,U7195,8345081144791293,1590.92,Kochi,2022-03-13,06:17:22,Diners Club,Apple Store,Success,no
TX9136100,U2290,7869011539755518,1445.84,Udaipur,2023-06-24,00:26:09,RuPay,Target,Failed,yes
TX8280546,U647,2662350464797138,660.4,Leh,2024-06-17,12:36:48,Diners Club,Target,Success,no
